,High,Low,Open,Close,Volume,tweets,Marketcap,google_trends,profitability,transaction_fee,change,fluction,price,Date
830,9440.87603373,9274.29612136,9410.29434848,9288.01871603,19632223107.3844,29522.0,170985625732.412,37.592,0.0873,0.0873,1,0.00477,9332.340762,2020-06-19
831,9394.97159448,9247.37967261,9290.96027975,9332.340762,17130541557.3081,26154.0,171809438650.585,36.604,0.0755,0.0755,0,-0.00308,9303.62971409,2020-06-20
832,9401.10749682,9300.43050848,9330.9264778,9303.62971409,15324301168.8293,26333.0,171289415078.632,34.746,0.0788,0.0788,1,0.03709,9648.71760979,2020-06-21
833,9655.07321812,9296.87166573,9300.91545819,9648.71760979,21104009513.9664,33399.0,177651397436.60898,40.13,0.0745,0.0745,0,-0.00198,9629.65836578,2020-06-22
834,9670.54076171,9547.24708412,9644.07594221,9629.65836578,17006433272.0405,34373.0,177310052079.17102,41.266999999999996,0.0878,0.0878,0,-0.03282,9313.61034868,2020-06-23
835,9680.36714624,9278.23354695,9632.14957943,9313.61034868,18961716075.6046,32446.0,171498781279.927,39.895,0.0734,0.0734,0,-0.00524,9264.81304308,2020-06-24
836,9340.16150568,9095.32457939,9314.12688901,9264.81304308,18616048626.1063,31154.0,170608289503.75302,39.61,0.0755,0.0755,0,-0.011,9162.91760386,2020-06-25
837,9310.51638223,9101.73845201,9260.99499378,9162.91760386,18341465836.5998,30758.0,168741367621.97,38.821,0.0862,0.0862,0,-0.01283,9045.39095672,2020-06-26
838,9207.81098342,8998.21670066,9167.82427849,9045.39095672,17273093144.4037,28444.0,166584831506.245,38.591,0.0661,0.0661,1,0.01086,9143.58219104,2020-06-27
839,9197.54701677,8975.52585473,9048.46083712,9143.58219104,14560870760.2209,28965.0,168401806136.911,40.277,0.0751,0.0751,1,0.00517,9190.85446467,2020-06-28
840,9237.57275525,9041.87625573,9140.02907078,9190.85446467,16460547078.0368,32380.0,169280659245.84302,38.495,0.0754,0.0754,0,-0.00575,9137.99340026,2020-06-29
841,9217.83601269,9084.83749244,9185.58126105,9137.99340026,15735797743.9923,28895.0,168315606321.29,39.109,0.0716,0.0716,1,0.00989,9228.32559024,2020-06-30
842,9309.75486362,9104.73487906,9145.98505502,9228.32559024,15971550355.2327,26910.0,169988756578.038,38.131,0.0862,0.0862,0,-0.01137,9123.41015432,2020-07-01
843,9274.96292273,9036.623494299998,9231.13965322,9123.41015432,16338916796.0184,26683.0,168065586386.74402,37.872,0.0759,0.0759,0,-0.00396,9087.30391103,2020-07-02
844,9202.34438443,9058.79478198,9124.84264611,9087.30391103,13078970998.6402,25726.0,167409720387.961,37.411,0.0783,0.0783,1,0.00497,9132.48795051,2020-07-03
845,9183.29558274,9053.62967104,9084.23373428,9132.48795051,12290528515.106,24368.0,168251076677.956,35.723,0.0712,0.0712,0,-0.00641,9073.94286936,2020-07-04
846,9162.18323157,8977.01563525,9126.090803000001,9073.94286936,12903406143.3498,20039.0,167181726153.665,35.716,0.0775,0.0775,1,0.03323,9375.47475925,2020-07-05
847,9375.47475925,9058.6644583,9072.85007426,9375.47475925,17889263251.9634,27694.0,172746103840.155,37.830999999999996,0.0754,0.0754,0,-0.01314,9252.27750386,2020-07-06
848,9360.61757468,9201.81538154,9349.16137441,9252.27750386,13839652594.6508,22547.0,170485472276.31302,37.446999999999996,0.07400000000000001,0.07400000000000001,1,0.01903,9428.333084799999,2020-07-07
849,9450.33567174,9249.49994806,9253.02015436,9428.333084799999,19702359882.8975,22723.0,173738543115.206,38.951,0.0785,0.0785,0,-0.01595,9277.96790642,2020-07-08
850,9431.37858131,9234.99945975,9427.99387728,9277.96790642,18000702524.1277,24645.0,170977231637.68698,38.551,0.0806,0.0806,1,9e-05,9278.807867200001,2020-07-09
851,9287.47159361,9118.00240742,9273.35699507,9278.807867200001,16860035604.803999,24965.0,171001933826.989,37.599000000000004,0.0762,0.0762,0,-0.00415,9240.34632654,2020-07-10
852,9293.53268075,9199.48551044,9277.51196283,9240.34632654,13249910444.0746,22288.0,170302234777.528,34.74,0.0761,0.0761,1,0.00391,9276.49985018,2020-07-11
853,9319.41941671,9197.4503198,9241.0550437,9276.49985018,14452361906.8128,19664.0,170977422928.13098,35.052,0.0785,0.0785,0,-0.00355,9243.61385509,2020-07-12
854,9306.40492983,9224.29284137,9277.204660100002,9243.61385509,17519821266.4821,25309.0,170379677119.097,36.787,0.0662,0.0662,0,-4e-05,9243.21341642,2020-07-13
